name,poi_id,osm_way_id,osm_relation_id,building,amenity,geometry,centroid
McClintock Hall,951,,56414,yes,,"MULTIPOLYGON (((-111.9363808 33.4199328, -111.9357714 33.4199328, -111.9357714 33.4196561, -111.9357714 33.4194456, -111.9363808 33.4194456, -111.9363808 33.4199328)))",POINT (-111.9360761 33.4196892)
Social Sciences,952,,56415,yes,,"MULTIPOLYGON (((-111.9347701 33.419697, -111.9342122 33.419697, -111.9342121 33.4201634, -111.93477 33.4201634, -111.9347701 33.419697)))",POINT (-111.9344911 33.4199302)
"Life Sciences A, B, & D-Wing",953,,60505,yes,,"MULTIPOLYGON (((-111.9328266 33.419555, -111.9329803 33.4195557, -111.9329804 33.4195272, -111.9334578 33.4195296, -111.9334564 33.4197241, -111.9333117 33.4197234, -111.9333108 33.4198477, -111.9334603 33.4197746, -111.9334927 33.4198207, -111.9335134 33.4199238, -111.9334783 33.4200167, -111.9334672 33.420044, -111.9334436 33.4200373, -111.9334448 33.4201382, -111.9333812 33.4201387, -111.9333816 33.420169, -111.9328241 33.4201736, -111.9328232 33.4200956, -111.9328266 33.419555)))",POINT (-111.9331409122402 33.4198547056377)
Irish Hall B,954,,69668,yes,,"MULTIPOLYGON (((-111.9357312 33.4158353, -111.9353964 33.4158353, -111.9353964 33.4160215, -111.9357312 33.4160215, -111.9357312 33.4158353)))",POINT (-111.9355638 33.4159284)
Irish Hall C,955,,69669,yes,,"MULTIPOLYGON (((-111.9357312 33.4153402, -111.9353964 33.4153402, -111.9353964 33.4155336, -111.9357312 33.4155336, -111.9357312 33.4153402)))",POINT (-111.9355638 33.4154369)
San Pablo Hall;San Pablo Residence Hall,956,,71887,yes,,"MULTIPOLYGON (((-111.9310618 33.4225114, -111.931388 33.422669, -111.931285 33.4228266, -111.9311476 33.4230343, -111.9308919 33.4229017, -111.9308301 33.4228696, -111.9309216 33.4227281, -111.9310618 33.4225114)), ((-111.9313006 33.4228345, -111.9313622 33.4228624, -111.9314223 33.4227836, -111.931757 33.4227836, -111.931757 33.4232063, -111.9314824 33.4232063, -111.9314824 33.4231633, -111.9313966 33.4231633, -111.9313966 33.4229627, -111.9313536 33.42302, -111.931285 33.4229913, -111.9313193 33.422934, -111.931259 33.4229038, -111.9313006 33.4228345)))",POINT (-111.9313393555828 33.42288083441887)
,957,,2004287,,parking,"MULTIPOLYGON (((-111.9431178 33.4309866, -111.9430158 33.4309887, -111.9427987 33.4309933, -111.9428288 33.4309188, -111.9427075 33.4309261, -111.9427128 33.4313716, -111.9427716 33.431369, -111.9427738 33.4315276, -111.9427173 33.4315383, -111.9427638 33.4317185, -111.9428694 33.4316836, -111.9429526 33.4316568, -111.942964 33.4316763, -111.9430574 33.4316509, -111.9431044 33.4317029, -111.9431903 33.4316648, -111.9431259 33.431535, -111.9430615 33.4315328, -111.9430696 33.4314947, -111.9431152 33.4314969, -111.9431178 33.4309866)))",POINT (-111.9429211443443 33.43132273043049)
Arizona State University,958,,3444656,,university,"MULTIPOLYGON (((-111.9399609 33.4239039, -111.9398314 33.4239024, -111.9393434 33.4239035, -111.9391911 33.4238981, -111.9391935 33.42367, -111.9386869 33.4236662, -111.9386834 33.4231902, -111.9386929 33.4231902, -111.9394081 33.4231893, -111.9398537 33.4231887, -111.9399685 33.4231886, -111.9399609 33.4239039)), ((-111.9349659 33.4219488, -111.9349648 33.4220737, -111.9349766 33.4226097, -111.9349885 33.4231495, -111.9349899 33.4232132, -111.9349907 33.423297, -111.9349911 33.4233422, -111.9349908 33.423379, -111.9349897 33.423492, -111.9349826 33.4242604, -111.9349809 33.4243346, -111.9349808 33.4243956, -111.9349838 33.4248448, -111.9349717 33.4252787, -111.9349278 33.4254396, -111.9350107 33.4257027, -111.9351219 33.4257882, -111.9352273 33.425845, -111.9355386 33.4259576, -111.9355829 33.4259736, -111.9360886 33.4261526, -111.9366206 33.4263351, -111.9372156 33.4265436, -111.9376528 33.4267086, -111.9383923 33.4270294, -111.9389329 33.427278, -111.9390818 33.4273502, -111.9391063 33.4288554, -111.9388059 33.4288698, -111.9387779 33.4297044, -111.9385345 33.4298061, -111.9381867 33.4300134, -111.9380508 33.4300944, -111.9376678 33.4303063, -111.9375331 33.4303651, -111.9372259 33.4304688, -111.9368333 33.4305487, -111.936465 33.4305639, -111.9360834 33.4305321, -111.9356428 33.430435, -111.9352491 33.4302009, -111.935073 33.4303006, -111.9350898 33.4300861, -111.9348034 33.4298533, -111.9343977 33.429591, -111.9337154 33.4293205, -111.9333244 33.4292502, -111.9329548 33.4292516, -111.93248 33.4292565, -111.9320911 33.4292167, -111.9309377 33.4288245, -111.9303922 33.428682, -111.9298037 33.4286112, -111.9290141 33.4286301, -111.9282213 33.4287295, -111.9276704 33.4288391, -111.9267723 33.4288065, -111.9264921 33.4287917, -111.9259767 33.4287644, -111.9256534 33.4287431, -111.9252627 33.4286457, -111.9246041 33.4286299, -111.9241294 33.4287085, -111.923123 33.4291905, -111.9228024 33.4292566, -111.9225407 33.4292718, -111.9220592 33.4292672, -111.9211598 33.4292573, -111.9179133 33.4291799, -111.9176832 33.4293915, -111.9165211 33.43046, -111.9160178 33.4311789, -111.915793 33.4313211, -111.9149547 33.4319795, -111.9135373 33.4327476, -111.911241 33.4328806, -111.9094911 33.4329819, -111.9093977 33.4329873, -111.909344 33.4329904, -111.9093344 33.4328678, -111.9093226 33.4326993, -111.9092878 33.4321989, -111.9092783 33.4320939, -111.9092699 33.4319755, -111.9092659 33.4319199, -111.9091891 33.4307936, -111.9091581 33.4303466, -111.9091126 33.4296909, -111.9090965 33.4294256, -111.9090831 33.4291849, -111.9092444 33.4291696, -111.9092561 33.4291685, -111.9101512 33.4290776, -111.9102177 33.4290765, -111.9108015 33.4290669, -111.911443 33.4290917, -111.9121485 33.4291688, -111.9126829 33.4292274, -111.9126825 33.4290354, -111.912672 33.4273486, -111.9132013 33.4273548, -111.9132129 33.4266552, -111.9154102 33.4271318, -111.9175761 33.4276227, -111.9174927 33.4237765, -111.9177298 33.4237679, -111.9178914 33.4237689, -111.9196785 33.4237709, -111.9212502 33.4237796, -111.9230004 33.4237893, -111.9260087 33.4238131, -111.9262262 33.4238148, -111.9262405 33.4221644, -111.9262368 33.4220172, -111.9262412 33.421881, -111.9262403 33.4216218, -111.9262393 33.4213576, -111.9262382 33.4210663, -111.9262379 33.4209763, -111.9261191 33.4209521, -111.9242516 33.4205624, -111.9242489 33.4199753, -111.9247322 33.419552, -111.9248456 33.4194527, -111.9251995 33.4191427, -111.9243594 33.4184026, -111.9243278 33.4183748, -111.9243546 33.4183031, -111.9245118 33.4178815, -111.9255736 33.4179494, -111.9255718 33.417883, -111.9262991 33.4178889, -111.9263015 33.4169397, -111.9263021 33.4169308, -111.9263074 33.4168484, -111.9263118 33.4167396, -111.9263091 33.4165394, -111.9263066 33.4163725, -111.926304 33.4162298, -111.9263008 33.4159887, -111.9262947 33.4155749, -111.9262927 33.4154402, -111.9262909 33.4153155, -111.9262852 33.4149352, -111.9262878 33.4148172, -111.9264895 33.4148229, -111.9273659 33.4148076, -111.9273977 33.414807, -111.9273999 33.4147091, -111.9273885 33.4136516, -111.9269526 33.4136421, -111.9269354 33.4129615, -111.9266186 33.4129057, -111.9264193 33.4128824, -111.9262973 33.4128826, -111.926295 33.4127914, -111.9262941 33.4124602, -111.9244206 33.4124242, -111.9243948 33.4111919, -111.9243614 33.4101386, -111.9250546 33.4101331, -111.9262842 33.4102046, -111.9262916 33.4107968, -111.9262937 33.4109526, -111.9262927 33.4110862, -111.926292 33.4111847, -111.9305918 33.4111489, -111.930544 33.4115482, -111.9305924 33.413423, -111.9306096 33.4136379, -111.9306308 33.413813, -111.9306554 33.4139724, -111.9306739 33.4140856, -111.9327814 33.4140702, -111.9349449 33.414049, -111.9349469 33.4141674, -111.9349545 33.4146332, -111.9349563 33.4146734, -111.9349569 33.4146882, -111.9349574 33.4147003, -111.9349586 33.4147266, -111.9366067 33.4147152, -111.9366073 33.4146899, -111.936608 33.414663, -111.9366091 33.4146162, -111.9370926 33.4146293, -111.9373495 33.4146606, -111.937819 33.4147609, -111.9383 33.4149256, -111.9386707 33.4151252, -111.9389322 33.4153003, -111.9392338 33.4155629, -111.9394011 33.4157327, -111.9395362 33.4159003, -111.9395884 33.4159654, -111.9397506 33.4162342, -111.9398621 33.4164766, -111.9399333 33.4167174, -111.9399667 33.4167979, -111.9400169 33.4174575, -111.9400168 33.4176266, -111.9400193 33.4179887, -111.9400217 33.4183487, -111.9400234 33.4185957, -111.9400261 33.4189851, -111.940028 33.4190552, -111.9400303 33.419138, -111.9400454 33.4204161, -111.9400474 33.4204936, -111.9400495 33.4205725, -111.9400612 33.4209214, -111.9400726 33.4212626, -111.9400779 33.4214219, -111.9401024 33.4218799, -111.9389394 33.4218979, -111.9389268 33.4218979, -111.9382466 33.4218977, -111.9381462 33.4218977, -111.9380605 33.4218977, -111.9367573 33.4219048, -111.9366625 33.4219038, -111.9365628 33.4219033, -111.9358468 33.4219032, -111.9356516 33.4219032, -111.9352555 33.4219032, -111.9350608 33.4218992, -111.9349659 33.4219488)))",POINT (-111.9280117105372 33.42284306105557)
Palo Verde East,959,,3444657,yes,,"MULTIPOLYGON (((-111.9323367 33.4224543, -111.932332 33.4223384, -111.9322299 33.4223411, -111.9322164 33.4223337, -111.9322127 33.4223304, -111.9322084 33.4223249, -111.9321886 33.4222987, -111.932229 33.4222298, -111.9321222 33.4221854, -111.9320106 33.422343, -111.9319505 33.4223788, -111.9317102 33.4223716, -111.9317102 33.4224862, -111.9318132 33.4224862, -111.9318561 33.4225292, -111.9318046 33.4226008, -111.9319247 33.422651, -111.9320106 33.4225077, -111.9320775 33.4224671, -111.932105 33.4224504, -111.9323367 33.4224543)), ((-111.9321969 33.4225067, -111.9321369 33.4225139, -111.9320939 33.4225282, -111.9320596 33.4225569, -111.9320253 33.422607, -111.9320167 33.4226643, -111.9320253 33.4227145, -111.9320682 33.4227575, -111.9321197 33.422779, -111.9321712 33.4227933, -111.9322227 33.4227933, -111.9322742 33.422779, -111.9323171 33.4227431, -111.9323428 33.4227073, -111.93236 33.4226643, -111.93236 33.4226142, -111.9323343 33.4225784, -111.9322999 33.4225426, -111.932257 33.4225211, -111.9321969 33.4225067)))",POINT (-111.9320873745983 33.42251040467669)
Palo Verde West,960,,3444658,yes,,"MULTIPOLYGON (((-111.9337123 33.4226268, -111.9336265 33.4224907, -111.9335279 33.4224428, -111.9333044 33.4224482, -111.933303 33.4223337, -111.9334095 33.4223353, -111.9334275 33.4223107, -111.9334386 33.422295, -111.9333816 33.4222196, -111.9334978 33.4221623, -111.9335864 33.4223032, -111.9336047 33.422327, -111.9336705 33.4223576, -111.9338515 33.4223546, -111.9339011 33.4223546, -111.9339011 33.422462, -111.9337981 33.422462, -111.9337638 33.4224979, -111.9338239 33.4225838, -111.9337123 33.4226268)), ((-111.9333765 33.4225047, -111.9333336 33.4225333, -111.9332993 33.4225692, -111.9332907 33.4226121, -111.9332907 33.4226623, -111.9333079 33.4227124, -111.9333422 33.4227482, -111.9333851 33.4227769, -111.9334366 33.4227841, -111.9334881 33.4227841, -111.9335482 33.4227626, -111.9335997 33.4227339, -111.933634 33.4226838, -111.933634 33.4226336, -111.9336254 33.4225906, -111.9335911 33.4225405, -111.9335482 33.4225118, -111.9334967 33.4224975, -111.9334366 33.4224975, -111.9333765 33.4225047)))",POINT (-111.9335408129592 33.42249898285986)
Honors Hall,961,,4799951,university,,"MULTIPOLYGON (((-111.9268201 33.4159448, -111.9268179 33.4159797, -111.9269182 33.4159799, -111.9270746 33.4159803, -111.9270781 33.4158429, -111.9273517 33.4158523, -111.9273486 33.4158371, -111.9279508 33.4158383, -111.9279502 33.4157417, -111.9279485 33.415468, -111.9278271 33.41547, -111.9278304 33.4156903, -111.9278151 33.4156911, -111.9278131 33.4156691, -111.9277877 33.4156606, -111.9277693 33.4156657, -111.9277511 33.4156708, -111.9277582 33.4157098, -111.927497 33.4157463, -111.9274655 33.4157259, -111.927311 33.4157412, -111.927246 33.4156733, -111.9272082 33.4156581, -111.9271393 33.4156776, -111.9270823 33.4156996, -111.9270386 33.4157047, -111.9269899 33.4156759, -111.9269126 33.4156631, -111.9268642 33.4156797, -111.9268506 33.4156844, -111.9268211 33.4157353, -111.9268364 33.4158082, -111.9268455 33.4158498, -111.9268201 33.4159448)))",POINT (-111.927365911827 33.4157679883708)
All Saints Catholic Newman Center,962,,4799952,yes,place_of_worship,"MULTIPOLYGON (((-111.9358146 33.422093, -111.9354714 33.4220904, -111.9354701 33.4221083, -111.9354164 33.4221095, -111.9354165 33.422169, -111.9353245 33.4221653, -111.9353103 33.4221498, -111.9353032 33.4220863, -111.9351811 33.4220841, -111.9351785 33.4221646, -111.9351741 33.4221867, -111.9351661 33.4223056, -111.9351652 33.4223787, -111.9353023 33.4223767, -111.9354324 33.4223861, -111.9355935 33.4225203, -111.9357691 33.4225169, -111.9358121 33.4224912, -111.9358146 33.422093)))",POINT (-111.9355277500885 33.42227951838418)
Biodesign B,963,,6926828,yes,,"MULTIPOLYGON (((-111.9280847 33.4199917, -111.9280516 33.4200047, -111.9280526 33.420073, -111.9287008 33.4200455, -111.928693 33.4199167, -111.9286642 33.4199102, -111.9286406 33.4194476, -111.9286979 33.4194455, -111.9286968 33.4194261, -111.9283293 33.4194403, -111.9283278 33.4194035, -111.9283266 33.4193731, -111.9281447 33.4193755, -111.9281444 33.4194062, -111.9281439 33.4194519, -111.9281065 33.4194534, -111.9281065 33.4194839, -111.928079 33.4194814, -111.9280847 33.4199917)))",POINT (-111.9283670417511 33.41974384731684)
Sun Devil Stadium,964,,7312612,yes,,"MULTIPOLYGON (((-111.9332677 33.4274417, -111.9334251 33.4272933, -111.9335372 33.4271876, -111.9336388 33.4268568, -111.9337641 33.4264836, -111.9338502 33.4261409, -111.9337628 33.4261256, -111.9337694 33.4260379, -111.9337684 33.4259103, -111.9337308 33.4257884, -111.9337023 33.4257298, -111.9336591 33.4256692, -111.9335839 33.4255674, -111.9335185 33.425528, -111.9333816 33.4256324, -111.9332354 33.4255522, -111.9331336 33.4254902, -111.9330585 33.4254744, -111.9330656 33.4254181, -111.9331164 33.4252807, -111.9332668 33.4253113, -111.9333176 33.4252044, -111.9331652 33.425128, -111.933033 33.4250839, -111.9328625 33.4250533, -111.9327383 33.4250534, -111.9326326 33.4250636, -111.9326123 33.4251721, -111.9327464 33.4252027, -111.9327098 33.4253401, -111.9326855 33.425397, -111.9326116 33.4253922, -111.9324323 33.425405, -111.9323456 33.4254022, -111.932313 33.425414, -111.9322511 33.4252642, -111.9320763 33.4253029, -111.9319265 33.4253739, -111.9318352 33.425437, -111.9317721 33.4255269, -111.9317178 33.4256973, -111.9316501 33.4256953, -111.9314061 33.4266195, -111.9314525 33.4266372, -111.9314185 33.4267983, -111.9314238 33.4268957, -111.9314362 33.4269917, -111.9315238 33.427166, -111.9315027 33.4271796, -111.9316008 33.4272829, -111.9316573 33.4273348, -111.9317633 33.4273863, -111.9318572 33.42728, -111.9319363 33.4273192, -111.9318206 33.4275023, -111.9317627 33.4277773, -111.932079 33.427846, -111.9322915 33.4278906, -111.9325097 33.4279361, -111.9325988 33.4276653, -111.9326256 33.4274669, -111.932655 33.4274652, -111.9327262 33.4274636, -111.9327329 33.4275979, -111.9328846 33.4277994, -111.9330861 33.4278133, -111.9331841 33.4278084, -111.933252 33.4277547, -111.9330964 33.4274983, -111.9332677 33.4274417)))",POINT (-111.9325918520726 33.42650366384845)
,965,,7775950,apartments,,"MULTIPOLYGON (((-111.9305155 33.4336384, -111.9292227 33.4336437, -111.9292258 33.4341543, -111.9303536 33.4341495, -111.9304482 33.4341845, -111.9304439 33.4344136, -111.9304003 33.4344463, -111.9301879 33.4344455, -111.930187 33.4346051, -111.9306421 33.4346068, -111.9306461 33.4338316, -111.9305547 33.4338313, -111.9305549 33.4337263, -111.9305159 33.4337263, -111.9305155 33.4336384)))",POINT (-111.9300042371424 33.43398401486983)
Lot 56,966,,7908538,,parking,"MULTIPOLYGON (((-111.9283404 33.4286213, -111.9283151 33.4278743, -111.9283124 33.4277927, -111.9282546 33.4260855, -111.929173 33.4260855, -111.929173 33.428521, -111.9283404 33.4286213)), ((-111.9293495 33.4243864, -111.9294968 33.424383, -111.9294961 33.4243326, -111.9299627 33.4243353, -111.9299545 33.4244571, -111.9300073 33.4247494, -111.9301447 33.4249794, -111.9299541 33.4251629, -111.929822 33.4253405, -111.9297343 33.4255626, -111.9297018 33.4257345, -111.9297052 33.4259064, -111.929791 33.4261285, -111.929894 33.4263434, -111.9300313 33.4264723, -111.9301429 33.4265798, -111.9304519 33.4267588, -111.9306755 33.4269056, -111.9307193 33.4269358, -111.9307329 33.427136, -111.9307437 33.4273248, -111.930531 33.42727, -111.9304261 33.427425, -111.9305463 33.4275468, -111.9306922 33.4276829, -111.9307523 33.4278262, -111.9307866 33.4279838, -111.9310098 33.4281629, -111.9313789 33.4283491, -111.9315625 33.4284581, -111.9318951 33.4285268, -111.9323144 33.4286213, -111.9331813 33.4285712, -111.9335538 33.4281969, -111.9335444 33.4279838, -111.9336228 33.4279175, -111.9336542 33.4279358, -111.9337074 33.4278913, -111.933825 33.4279766, -111.9340825 33.4282345, -111.9343143 33.4285855, -111.9345203 33.4288863, -111.9344945 33.4290583, -111.9343743 33.4294164, -111.9343228 33.4294522, -111.9339967 33.4293734, -111.9337392 33.4292803, -111.9333701 33.4292087, -111.9329839 33.4292087, -111.9325719 33.4292302, -111.9324002 33.4292302, -111.9322028 33.4292087, -111.931911 33.4291227, -111.9316793 33.4290511, -111.9312587 33.4288863, -111.9309068 33.4287717, -111.9306321 33.4286858, -111.9303661 33.4286213, -111.9300571 33.4285855, -111.929688 33.4285568, -111.9294562 33.4285425, -111.9294133 33.4285282, -111.9293495 33.4243864)))",POINT (-111.9305720622285 33.42761457903878)
Cortez Palms Apartments,967,,8345844,apartments,,"MULTIPOLYGON (((-111.9227562 33.4166308, -111.9229033 33.4166288, -111.9228987 33.4163943, -111.9228811 33.4163945, -111.9228804 33.4163598, -111.9227622 33.4163614, -111.9227628 33.4163923, -111.9227515 33.4163924, -111.9227562 33.4166308)), ((-111.9229568 33.4163037, -111.9229549 33.4159919, -111.9227483 33.4159928, -111.9227502 33.4163045, -111.9229568 33.4163037)))",POINT (-111.9228428757645 33.4162794612572)
,968,,8345845,school,,"MULTIPOLYGON (((-111.9194242 33.4164235, -111.9192244 33.416423, -111.919224 33.4165027, -111.9194238 33.4165033, -111.9194242 33.4164235)), ((-111.9194219 33.4163981, -111.9192217 33.4163972, -111.9192223 33.4163149, -111.9194224 33.4163158, -111.9194219 33.4163981)), ((-111.919421 33.4162642, -111.9192195 33.4162642, -111.9192195 33.4161816, -111.919421 33.4161816, -111.919421 33.4162642)), ((-111.9194213 33.4160761, -111.9194213 33.4161581, -111.9192212 33.4161581, -111.9192212 33.4160761, -111.9194213 33.4160761)), ((-111.9194233 33.416026, -111.9192201 33.4160258, -111.9192202 33.4159449, -111.9194234 33.4159451, -111.9194233 33.416026)), ((-111.9194218 33.4159228, -111.9192189 33.4159221, -111.9192194 33.4158395, -111.9194222 33.4158403, -111.9194218 33.4159228)), ((-111.9194226 33.4157388, -111.9192204 33.4157395, -111.91922 33.415657, -111.9194221 33.4156562, -111.9194226 33.4157388)))",POINT (-111.9193215970052 33.41610069084479)
